Art Image,Pose Probabilities
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 797.jpeg,"[ 0.30685645 -0.17309108 -0.28548783 -0.9124609   0.10905716 -1.0818673
  0.27601132 -1.1125238   0.4012915   0.5284972  -0.25170723  0.02980482
 -0.43063107  0.10364007  1.0767518  -0.11661549 -0.32772663  0.37434357
  0.6015655  -1.2241435  -0.30154896  0.43519476  0.77758527  0.9414824
  0.9511848   0.5456     -0.7417302  -0.9279769  -0.07359317  0.7178482
  0.8736867  -1.2105367  -1.2927265  -0.10301644 -0.54098374 -0.3257912
 -0.54663265  1.1660842   1.1085141   0.65579194]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 798.jpeg,"[ 0.62030995 -0.42708662 -0.5246259  -0.09420211  0.45460236 -0.46987405
  0.43074566 -0.29637614 -0.6826648  -0.53249747  0.92208487 -1.6524234
 -0.9058356  -0.6511645   1.7826514   1.0467055  -0.23418806  1.1417708
 -0.19196908 -0.54196835 -0.43935758  0.7162909   0.52323633  1.3499554
 -0.62311065  0.8063229  -0.00222279  0.22477663 -0.08011021 -0.33901295
 -0.10845075 -0.28970256 -0.5209974  -0.29645377 -2.000657   -0.8499893
 -0.7171517   1.0259354   0.91739756  1.5093083 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 799.jpeg,"[ 0.5825694   0.43271285  1.9312041  -0.10566442  0.04541798  0.04584434
 -0.977633    1.0880089   0.36825895 -0.8205926  -0.7984004  -0.9913142
 -1.4830806  -1.1477289  -0.27920392 -0.692414    0.37103662  0.39403212
  0.31742206 -0.49268854 -0.03565873  0.6186204   0.9016778   0.9096502
 -1.455583   -1.0103586  -1.1950868  -1.1779107  -1.0593995   0.9898127
 -0.06330244  0.5839374  -1.057158    0.87906486 -1.4553264  -0.39202878
  1.4563963   1.1750683   2.2938566   1.30594   ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 8.jpeg,"[-0.1871063  -1.0290235   0.6283473   0.5819301  -0.33496773 -0.49630183
 -0.3575532   0.5606117  -0.09750936 -0.98107463 -0.42628166 -0.18381451
 -0.860667   -1.7990859  -2.0677261  -0.5717964   0.38721254  1.4751004
  0.01852343 -1.294577   -0.9854927   1.3125083   0.90601283  0.88725924
 -0.4155857  -0.9154354  -1.1632866  -1.2471949  -1.0961356  -0.18067217
  0.03814137  0.35338452  0.24528082  2.8788395  -1.8223827   0.45299
  1.0100493   0.35969496  2.5736623   3.8441155 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 80.jpeg,"[ 1.9082806   0.75539523  0.45773387 -0.2748972   0.34320682 -0.84328896
 -0.6039771  -0.19895172  0.24338351 -0.810944   -0.24379978 -0.38293827
 -0.3215728  -0.41023758 -0.96213883 -0.6374725   0.7919014   0.4583152
 -0.02481733 -0.3444846   0.21771628  0.08959199  0.14630996  0.6471114
 -1.03754    -1.6813357  -0.5376973  -1.190571   -1.2444263   0.30387062
  0.75801295  0.5358645  -0.32550538  0.48991683 -1.8472214  -0.16093548
  1.7892828   1.2454932   1.8120323   1.0913342 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 800.jpeg,"[ 2.0245547   0.51318103  2.19932    -0.93930304 -0.93351966  0.2557125
 -0.24940944  1.5268725   0.35173428 -0.6030269  -0.7497361  -0.888981
 -1.8415802  -0.11445966 -1.1154132  -1.1317747   0.5230293   0.52534336
  0.2512523  -0.24897633  0.48154533  0.32025254  0.2308038   1.7264243
 -1.2945201  -1.243078   -0.5312872  -1.702465   -0.9257786   1.2381884
 -0.03381802  0.2866025  -0.24117233 -0.29522386 -2.2386448   0.20854159
  0.01229705  0.7011152   1.8111861   2.1342096 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 802.jpeg,"[-0.22147138  0.5424972   0.8295548   0.43708184  0.7443843  -0.9778386
  0.80392927 -0.0855753  -0.01197078  0.39884874 -0.3027915  -0.47832572
 -1.2443129  -0.8694907   0.02373128  0.8730623  -1.1994041   0.14406496
  0.23856421 -0.9235177  -0.3756049   1.8729647  -0.4149957   0.38034236
 -0.16861828 -0.378487   -1.0925217  -0.5793063   0.01246193  0.09179624
 -0.02107063 -0.7004968  -0.01855872  0.15935339 -0.74991477 -0.34003556
 -0.30169398  1.3576449   1.4787797   1.0669407 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 803.jpeg,"[ 0.22048305 -0.55130017  1.3345215  -0.1833491  -0.28241605  0.14583978
 -0.6547096   0.7716976   0.36739892 -0.2775232  -0.5613613  -0.9343129
 -1.8175812  -1.3320631  -0.30460078  0.05089015 -0.6054573   0.64312744
 -0.11431924  0.1084567  -0.3886174   1.236083    1.0934585   1.1365832
 -0.5798463   0.32372662 -0.58089644 -0.2465755  -1.0522507   0.79102916
 -0.08644722  0.16650413 -0.237665   -0.12661052 -1.4754775   0.01586407
  0.27703512  0.9750281   1.1467264   1.5889271 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 804.jpeg,"[-0.1060665  -0.81308967  0.9357051   0.20090733  0.01170803  0.29086626
  0.49380672  0.69080585 -0.08513521 -0.50436455 -0.3446666  -0.6386437
 -1.2315139  -0.65441394 -0.76018524 -0.16720377  0.46985045  0.38938716
  0.22764142 -0.6186987  -0.18324155  0.19706582  0.598388    1.4949538
 -0.8926773  -0.37327465 -0.8430747  -1.3876711  -0.36477995  0.49304992
 -0.32547796 -0.40259758 -0.33838546  1.1005523  -1.8336644  -0.3302862
  0.68091446  0.63471437  2.3298335   1.9589595 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 806.jpeg,"[ 0.5380558   0.523621    0.37065238 -0.8788671   0.7732958  -0.90890664
 -0.5515022  -0.249503    0.1713347   0.21859136 -0.6904015  -0.44373858
 -0.87117255 -1.2438992   0.24663027  0.32859042  0.29296628  0.16351587
 -0.55905896 -0.854219   -0.54073215  1.3343514   0.13734859  0.7940547
 -0.5572381  -0.5061587  -0.59731525 -0.66324955 -0.03604196  0.04724179
  0.53329766  0.34477666 -0.17015226  0.59582317 -0.66454846 -0.09042279
  0.1043161   1.0724686   1.3561077   1.1300813 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 808.jpeg,"[ 0.44767603 -0.18321918  1.2488978   0.5240805  -0.23342101  0.04331508
 -0.17181638  0.17568152  0.46370906 -0.9563938  -0.73586905 -0.8913859
 -1.7772639  -1.0457555  -0.19246642 -0.49759877  0.15446089  0.8359172
  0.2907344   0.01177508  0.33232793  1.0984036   0.20808116  1.7136302
 -1.4328226  -0.51052797 -1.3882113  -0.45689872 -0.8354061   0.49418724
 -0.46370462 -0.44299328 -1.0752116   0.700274   -0.74198246 -0.23498935
  0.54700035  0.7558063   2.2992487   1.9227319 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 809.jpeg,"[ 2.7983469e-01  3.5694949e-02 -3.9161485e-01  4.5025036e-01
  7.0225501e-01 -1.7716333e+00 -8.6080909e-01 -1.5376244e+00
  1.9659881e-01 -1.6190201e+00  2.8526625e-01 -1.3049164e+00
 -1.5149186e+00 -9.5665222e-01 -9.9843964e-02  1.2008306e+00
 -1.7873038e-02  1.2270669e+00  3.9113766e-01 -6.9081104e-01
 -8.6197317e-01  6.7266023e-01  4.3813244e-01  1.8673472e+00
  1.3179861e-02 -1.6652216e+00 -9.3007457e-01 -4.4399421e-03
 -9.8490715e-01 -6.8734843e-01  9.7821939e-01 -1.3724124e+00
 -8.8628423e-01  1.3490018e-01 -2.0740972e+00 -7.9713982e-01
  1.2224190e+00  2.3678384e+00  6.2170835e+00  2.3488953e+00]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 81.jpeg,"[ 0.00753306  0.00274355  1.7393254  -0.09342896  0.16493158  0.63661444
 -0.31852156  0.41289386  0.12226474 -0.79101634 -0.5893145  -0.5541292
 -1.2825601  -1.271772   -0.9412426  -0.3832902   0.1219856  -0.3135307
  0.80016786 -0.8590973  -0.24645136  0.6099878   0.8590881   1.2166609
 -1.2042925  -0.8732791  -1.4057566  -1.4176176  -0.98539996  1.1713966
 -0.2860753   0.24768402 -0.80871147  0.7792687  -0.8631455  -0.204164
  1.0382768   0.9884576   2.4873977   2.2861176 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 811.jpeg,"[ 1.9635807   1.0687189   1.8519931  -0.3388788  -0.01569809 -0.8143714
 -0.6903879  -0.31717786  0.50797254 -1.5453924  -0.45370972 -0.55413073
 -0.6715841  -1.8074238  -0.26505318  0.1743821   0.10079749  0.24195948
  0.5717727  -0.43721914 -0.13672467  1.1923298  -0.43874207  1.5112482
 -1.2573736  -1.8192002  -0.45617712 -0.88387644 -1.1433085   1.0395979
  0.27427983  0.28603533 -0.7954944   1.0210707  -1.9102699  -0.644667
  0.5945361   1.9583088   1.8188127   1.2194644 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 814.jpeg,"[ 1.331456   -1.1207191   0.98362577  1.0865456  -0.33653265  0.26537842
 -0.9624816   1.6060827  -0.32575884 -1.40824    -0.65927786 -1.4917086
 -1.6993277  -1.6010894  -1.7539656   1.0649538   1.5682709   0.54096013
  0.03712856 -0.9028413  -0.59013563  0.33584335  0.20588516  2.0856714
 -1.7329445  -1.5680709  -0.96338177 -1.1991324  -1.733067   -0.15212418
 -0.80046415 -0.08833198 -0.94181097  1.1922295  -2.8289902   0.77332544
  1.8840089   1.5424297   5.4270205   2.929576  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 812.jpeg,"[ 0.1485863   1.0908291   0.2192753   0.11371513 -0.03494324 -0.84941024
 -0.55841553  0.16304123 -0.36446267 -0.85912514  0.58392394 -0.39354473
 -0.04684538  0.19558628  0.25946954 -0.7626776  -0.2554198  -0.48973593
  0.9117523  -0.22404607 -0.9941892   0.7163286  -0.47341117  0.58633065
 -0.4654534  -0.5770053  -0.33267602 -0.26075846 -0.522089    0.26541388
  0.94761044  1.0391138  -0.10330837  0.32283628 -0.89920896  0.90441996
  1.0215865  -0.45174253  0.07336733  0.35527837]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 815.jpeg,"[ 0.4480561  -0.37150347  1.6988702   0.9241596   0.4399599  -0.20904341
 -0.5922115   0.3016094   0.33109596 -1.1955906  -0.4207482  -0.9701497
 -1.4986708  -1.6920506  -0.7750722  -0.6876102   0.83606714  0.60689336
  0.12309594 -0.00984026 -0.06867827  1.1686263  -0.07162014  1.7786835
 -1.4485748  -1.3804733  -1.0193727  -1.2982972  -1.5220038   1.0542957
 -0.194378   -0.02289212 -0.4175953   0.20260479 -2.0169823  -0.2573989
  0.4967498   0.29406714  4.2595844   3.1763349 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 816.jpeg,"[-0.07347386 -1.0594095   0.02419297  0.48472884  0.05587263 -0.2143757
  0.06857955  0.73336583 -0.27268302 -1.2841638  -0.30309194 -0.4899732
 -0.99356854 -0.86344224 -1.549881   -0.33726308  1.0292424   0.57746565
 -0.02904722 -1.093856   -0.7731852   0.95829916  0.26561466  2.57202
 -0.9517531  -1.1063486  -0.8090268  -1.5504774  -1.2081592   0.23725176
 -0.7576856   0.20571376 -0.12811832  0.31446174 -1.8684081  -0.12272535
 -0.05618306  0.6652704   5.0882306   4.615981  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 817.jpeg,"[-0.23924264 -0.09973731 -1.0476236  -0.44253597 -0.81517416 -1.4892789
  1.5439422  -2.081989   -1.169816   -0.0475194   2.231474   -1.9246962
  0.8557303  -1.1933228   2.6427941   1.6910514  -1.2672035   0.6788649
 -0.22646149 -0.3693482  -0.78583944 -0.6256645   1.110077    0.19291459
  1.2526278   0.57355756  0.16617112  1.753656   -0.068393   -0.22861809
  0.9226356  -0.66050917 -0.414245   -1.0575204   1.1781297  -1.411406
 -1.4105916   2.2091749   0.4309399  -0.35700503]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 818.jpeg,"[ 0.03922995 -0.61525434  1.0959712  -0.16086374 -0.35280883  0.42745608
  1.39496     0.41672817 -0.06726169 -0.58720285 -0.7096284  -0.72049415
 -1.4865668   0.21061295 -0.68267685  0.3209441   0.2163031   0.80104905
 -0.21722892 -0.70437056  0.12757581  1.1987047   0.91283405  0.9288807
 -0.9317093  -0.75789905 -1.3190693  -1.2840889   0.3035291   0.5337575
 -0.00370198 -1.1869712  -0.5000545   1.0299443  -1.1223743  -0.65251786
  0.42645037  1.2304584   1.2784196   1.1689341 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 82.jpeg,"[ 0.34015983 -0.8032673   0.03821845 -0.736016   -0.25550342 -1.2517357
  0.54225576 -0.57338786 -0.7646807   2.561357    0.6732213  -0.6393552
 -0.9463929  -1.3287334  -0.72064704  0.54944605 -0.57638615  0.8554995
  0.11986694 -0.3102722  -0.6910326  -0.6771581   0.24075824 -0.4425062
  0.06008504  5.000134   -0.7268597  -0.27251235  1.269633   -0.08473568
  0.6391509  -0.80989766 -0.36976144 -0.46068504  0.12898758 -1.5039307
 -0.26849198  0.15002742  0.885223    1.1599234 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 820.jpeg,"[ 0.48504463  0.19995081  1.111658   -1.0141759  -0.36694622  0.6751233
  0.48827758  0.82203615  0.2234383  -0.17941158 -0.39920497 -0.5235782
 -1.2155391  -0.46607643 -0.7899901  -0.20275994  0.09705248  0.3512529
 -0.7340103  -0.52017385 -0.12642571  1.3421073   0.41347083  0.29383656
 -1.2470839  -0.22608598 -0.38761768 -1.2474953  -0.4198101   0.75023377
  0.09585104 -0.30496702  0.15961035  0.3483913  -1.570275   -0.07115341
  0.2855048   1.2279049   1.5595645   1.0824696 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 821.jpeg,"[ 0.48913515 -0.7818491   1.0252966   0.6664767   0.05429903  0.06247143
 -0.09348737  1.0143058   0.4515199  -1.5315133  -0.4554555  -1.1877657
 -1.3137704  -1.5821323  -1.867847   -0.14544384  1.5517266   0.32302058
  0.29768544 -0.8771006  -0.9622621   0.7033921  -0.06775498  2.2826896
 -1.4867579  -1.1983706  -0.904933   -1.2647611  -1.6358756   1.0027242
 -0.41268465  0.5939258  -0.36966935  0.9930682  -1.6362636  -0.20420602
  0.6421294   0.88342744  3.523235    3.4193673 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 822.jpeg,"[ 2.5107563   1.4742454   1.9243989   0.15379724  0.30175126 -0.67122567
 -1.5547628   0.14856118  0.44075483 -1.7555536  -1.1305503  -0.7960401
 -1.4415054  -0.9698241   0.20872611 -0.6781885   0.2289478  -0.4644681
  0.30337644 -0.7849445  -0.20152128  1.2154987   0.28837293  1.8946514
 -0.7769301  -1.905266   -0.81037205 -0.8096246  -1.4741576   0.41093075
  0.43038768 -0.34899262 -0.5454058   0.39233196 -1.7945805  -0.7915434
  0.05429103  3.33839     2.1816773   1.8036047 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 823.jpeg,"[ 0.13694309 -1.118046    0.67501545  1.8772116   0.20167923 -0.49232215
 -0.24129672  0.2013787   0.18908106 -1.7879475  -0.15790771 -1.239429
 -1.6032108  -0.2816837   1.1204215   1.2561944  -1.2023412  -0.5702675
  1.1173589  -0.17233555 -0.13474761  0.34646094  1.5091451   1.4273219
 -0.9398003  -0.8967605  -1.0937886  -0.38018614 -1.8751482  -1.6122911
  1.1792502   1.1724102  -1.6561638   1.0235764  -1.4510716   0.09816447
  2.604262    1.9651475   0.6508083   0.15491463]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 824.jpeg,"[ 1.4469357  -0.3790836  -0.9891507   1.7557942   0.23438767 -0.74052423
  0.44006568 -0.5681272  -0.49524713 -1.2769336   1.4120066  -1.1703857
 -0.7218385  -0.7844574   1.4270393   1.6760796  -1.0946127   0.8293708
  0.66144985 -0.84219265  0.28988087 -0.6091344   1.0425348   0.46228614
 -0.7978529  -0.74102604 -0.79732955  0.9056358  -0.46168178 -1.1410353
  1.1812975  -0.4835069  -1.2139494  -0.5250747  -1.4071097  -1.2805327
  1.0918354   1.8570821   1.2347236   0.57237935]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 825.jpeg,"[-0.0528404  -0.24699134  0.7918441   0.29077387 -0.26547006 -0.07629058
  0.53242356  0.39496306 -0.24576129 -0.48943928  0.40662873 -0.5007106
 -1.4886856  -0.9128036  -1.0350916   0.47636008  0.26194003  0.45491105
 -0.11078275 -0.6848544   0.04999991  0.52815217  0.3499349   0.7493274
 -1.0872386  -0.41840896 -0.16672337 -1.0358552  -0.20888357  0.44112766
 -0.32879165 -0.4695458   0.37752795  0.01718685 -1.2599312  -0.23830307
  0.09332537  0.72801375  2.1020472   2.2769098 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 826.jpeg,"[ 1.0244824  -0.05954767  0.04968212 -0.35980514  0.02750432  0.06084081
  0.48748937 -0.28040192 -0.46838906  1.1239812   0.13117413 -0.32502663
 -1.202036    0.03351355  0.06024085  0.96932274 -0.8187759   0.44580793
 -0.241304   -0.4296625  -0.5218725   1.0610372   0.33584172 -0.4838692
 -0.8160302   0.7884897   0.0261135  -0.7562041   0.05807988  0.02176575
  0.35500488 -0.88843626 -0.06538473 -0.40369472 -0.93236387 -0.47312397
 -0.03069101  1.4912894   0.45614973  0.5488083 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 827.jpeg,"[ 3.0240443  -0.05720293  1.9829102  -0.22858383 -0.1148625  -0.04204126
 -0.83255255  0.21627538  0.6830583  -1.3939192  -0.82840127 -1.7499323
 -1.6327772  -1.0676775  -0.8706962  -0.7835123   0.10141915  0.22201368
  0.98893696  0.39667556  0.5983902  -0.02857153  0.5882489   0.92855805
 -1.6293039  -1.2550361  -1.0019501  -0.5384553  -1.1882532   2.1137462
  0.9022442  -0.10558107 -0.7236443   0.0611272  -1.023735   -1.3003846
  0.28775257  2.1160858   2.316851    0.8687372 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 828.jpeg,"[ 0.52274096 -0.8963891   0.6541828   0.25182906 -0.6528971   0.12320163
  0.1431194   1.0336176  -0.48594856 -0.7560516   0.03959784 -0.49392134
 -1.1080861  -1.0801764  -1.2401525  -0.71313196  0.7270513   0.15904167
 -0.5891885  -1.0821561  -0.19678846  0.5028908   0.19183394  2.0083005
 -1.1218998  -0.9212814  -1.1464912  -1.47754    -0.68323636  0.6762683
 -0.3056149   0.40420073  0.41472468  1.086429   -2.1116488  -0.08684056
  0.49882987  0.50716823  3.7918577   3.4125495 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 829.jpeg,"[ 0.52982014  0.06929746  1.5874884  -0.06604712 -0.4271551   0.5194541
  0.29194695  1.020524   -0.2579567  -0.20550483  0.26868278 -0.697148
 -0.7483727  -0.646575   -1.174602   -0.975466    0.36297265  0.3137734
 -0.47173232  0.01926462  0.51452273  0.3781365   0.5638782   0.14162399
 -1.3004692  -0.70634115  0.19632493 -1.5175334  -0.38471347  0.43720913
 -0.04501943  0.07683654  0.09817281  0.06655666 -1.6295131   0.1295262
 -0.23957568  0.7876365   2.138766    0.98130774]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 83.jpeg,"[ 1.3988603   0.08745448  1.9061601   1.9216514   0.7461763  -0.3325047
  0.02092982  0.23688282  0.14435415 -0.18115191 -0.17492118 -1.2785084
 -0.71224284 -0.7993682  -0.6562308  -0.34656432 -0.6198216   1.0264891
  0.12913021 -0.9011343   0.12876582  0.08863188  0.11385055 -0.49704415
 -1.0234421  -0.9605103  -0.97731763 -1.1880227  -0.92558795  1.2846234
  1.0427145  -0.3901707  -1.3281599   0.06983695 -0.54067785 -0.8848244
  0.6808838   1.3828973   1.5774273   0.73048174]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 830.jpeg,"[-0.17858072 -0.3177819   0.75869983 -0.8822542  -0.05983353 -0.19839464
 -0.18976748  0.4031147   0.22216044 -0.09805777 -0.18127017 -0.75495815
 -1.6291926  -1.6685673  -0.25055915  0.6963994  -0.32517296 -0.06830064
 -1.1454588  -0.26432577 -0.27673528  1.5386871   0.56675553  0.9413449
 -0.49148598 -0.25368756 -1.0164431  -0.7992719  -0.23148385  0.483491
  0.30736616  0.19105472 -0.02112392  1.3818257  -0.11715127 -0.91401976
  0.44979355  1.7689      1.0401891   1.584092  ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 831.jpeg,"[-0.702333   -0.29059595  0.9832655  -0.12698251 -0.93443114  0.08194473
  0.14806     0.162467    0.41457957 -0.8414955   0.14051923 -1.2956113
 -0.70762753 -0.14682603  0.17746244 -0.6031522   0.07965373  0.3314858
  1.6481444  -0.22039345  0.17839375  0.02146879  0.66457635  0.8324976
 -0.914439   -0.95583296 -0.7385062  -1.6980376  -1.387929    1.0659274
  0.9998505   0.6627351  -0.9781541   0.4035654  -1.3007405   0.10958907
  0.51428753  1.3793949   1.0431609   1.8000576 ]"
/home/asiagray/Image-Action-Recognition/dataset_updated/training_set/drawings/i - 832.jpeg,"[ 1.116397   -0.6305766   1.0452969   0.6933568  -0.14497435 -0.06687594
 -0.2931147   0.4500428  -0.08754487 -0.5745174  -0.08960333 -0.79555124
 -1.3259326  -1.4859098  -1.7576191   1.0315815  -0.17682838  0.67340106
 -0.30473888 -0.60929275  0.2657836   2.4733503  -0.27781808 -0.06985682
 -0.96767056 -0.6243803  -0.47795716 -0.42429447 -0.897259    0.14355749
  0.17875531 -0.12610929 -0.15919755 -0.0195462  -1.724933   -0.3134104
  0.44153515  1.0313797   3.0090158   1.8720587 ]"
